6	73	83
37	208	74
114	232	99
66	220	42
35	176	28
144	219	21
16	93	19
65	156	82
94	241	39
126	148	62
1	124	82
39	128	43
38	47	94
66	160	19
198	199	20
131	134	21
40	225	30
66	216	88
134	212	58
122	199	44
120	200	93
28	95	65
18	189	6
119	248	41
26	149	35
2	220	74
111	222	86
22	196	32
154	234	79
31	94	49
3	154	92
39	140	16
63	105	65
8	32	79
41	73	79
52	107	82
2	116	59
93	201	33
89	154	74
79	189	55
158	198	36
1	180	37
18	236	64
82	154	2
170	235	91
16	177	47
106	237	23
105	116	44
56	141	2
141	195	98
106	184	66
51	65	90
11	168	70
9	81	47
46	149	71
66	102	54
206	232	61
18	235	31
156	163	71
180	211	81
67	163	1
138	160	95
48	78	48
34	81	36
114	215	34
63	116	20
138	215	84
38	69	38
43	211	57
30	209	1
111	207	84
160	221	4
115	229	7
115	196	24
51	247	100
82	107	66
82	165	6
111	235	45
218	245	88
25	139	67
83	90	78
35	58	61
21	205	36
10	189	57
26	183	69
153	191	44
41	217	11
59	159	25
69	197	7
26	147	1
205	247	37
4	57	80
147	205	33
11	231	7
2	182	52
28	212	82
150	191	76
9	35	37
70	150	62
47	79	94
105	137	93
103	187	91
143	220	93
40	124	87
32	214	3
150	217	6
26	225	9
155	180	90
195	208	27
40	238	64
49	139	65
37	203	85
32	230	13
33	179	82
66	238	55
230	236	52
81	99	20
28	172	36
138	230	81
104	116	20
7	119	44
34	85	35
113	235	92
181	244	4
162	225	81
125	176	35
196	207	18
148	211	60
59	232	93
114	228	5
102	179	68
30	175	93
128	174	6
50	55	31
53	104	32
84	159	13
168	186	77
32	73	56
139	162	83
118	189	17
123	202	56
92	155	24
121	174	22
29	132	94
55	150	68
144	203	12
32	65	33
76	159	45
20	129	47
113	201	31
54	66	96
13	181	91
147	188	5
118	205	51
21	191	83
218	237	99
12	190	75
109	224	83
130	187	90
32	234	14
8	106	61
124	161	13
128	152	30
111	169	35
41	102	42
67	248	73
120	230	50
149	230	64
72	109	45
37	154	49
201	224	5
197	242	56
62	173	58
109	246	37
102	238	11
17	39	31
1	87	41
6	65	93
46	55	61
67	124	1
110	205	84
133	228	42
39	192	51
69	133	57
16	229	57
26	198	100
22	103	56
21	115	14
87	123	84
48	183	31
125	193	30
91	228	65
82	141	30
40	45	36
133	136	35
77	115	19
100	172	58
148	223	36
166	233	29
121	218	54
2	115	94
86	227	30
39	179	40
74	210	49
8	10	73
149	170	38
145	230	42
48	82	4
101	139	39
18	129	18
172	228	92
82	218	81
102	130	25
75	102	2
5	230	75
47	241	52
120	193	16
94	114	32
171	212	84
47	63	17
109	130	79
71	212	13
125	134	86
170	227	62
169	193	86
152	227	7
67	245	90
62	111	32
28	86	71
139	144	84
4	182	83
136	195	50
96	137	78
4	45	38
1	69	42
33	160	17
166	204	4
6	215	43
21	132	54
80	202	15
16	114	60
22	172	78
49	81	60
86	203	64
165	240	96
55	169	84
77	195	28
58	217	26
22	218	16
208	240	52
17	202	27
92	136	23
82	147	38
145	224	29
26	81	88
117	147	16
9	192	87
17	44	63
115	192	81
29	124	82
31	76	83
22	134	25
81	206	46
165	189	34
26	193	16
46	87	15
6	145	55
231	248	86
3	53	1
119	185	46
34	107	8
42	60	69
13	230	80
15	216	66
35	120	67
93	210	23
116	145	2
23	86	81
67	185	49
170	216	95
13	57	90
83	150	67
52	202	63
58	159	50
123	221	54
1	19	76
79	200	48
169	207	88
76	185	73
102	133	13
145	213	30
180	240	18
117	198	1
80	216	63
92	214	40
188	249	96
86	164	65
31	235	35
14	109	12
66	225	46
24	231	94
54	137	100
101	143	79
101	238	72
7	85	52
169	201	9
5	125	82
85	244	25
62	205	26
30	247	13
17	133	8
147	221	66
5	228	84
82	106	89
131	249	16
96	159	35
173	240	34
228	239	27
145	188	87
109	174	7
3	70	59
96	120	23
83	100	4
108	177	58
64	236	69
44	163	88
18	83	94
156	238	41
40	78	88
144	189	27
58	232	36
113	118	44
106	122	75
16	67	31
75	140	14
146	151	59
111	250	22
21	68	45
132	244	56
60	214	64
201	240	9
25	175	50
94	216	8
55	249	56
32	166	52
109	127	44
184	223	21
45	74	51
33	119	68
22	124	17
94	219	68
134	142	8
104	109	63
188	202	56
88	137	55
58	119	47
186	241	48
109	193	37
75	93	53
76	199	2
140	157	69
23	88	32
2	50	23
14	110	60
2	119	3
38	104	87
166	185	47
31	193	54
121	127	6
95	222	24
48	80	60
85	92	10
57	116	75
152	192	90
94	246	64
20	21	33
5	64	65
17	99	97
28	106	77
6	176	61
157	165	72
135	215	54
126	195	94
145	214	2
106	153	91
54	135	17
14	24	49
72	233	48
82	204	22
91	153	46
134	204	7
126	160	89
171	222	91
85	228	54
84	222	25
190	208	12
107	170	93
12	37	94
132	190	2
40	94	52
61	222	13
100	208	68
93	183	37
52	145	43
27	40	58
12	123	62
199	212	16
47	121	91
20	234	98
120	144	77
53	56	4
7	74	18
124	140	65
51	70	82
109	131	56
216	231	27
2	169	92
80	218	43
22	77	2
52	186	13
67	217	39
207	222	85
31	152	63
204	230	98
39	164	49
53	189	54
104	170	90
123	183	98
30	110	41
159	221	55
146	241	34
144	179	61
67	82	49
31	247	3
93	95	66
90	91	55
23	246	70
23	205	20
12	184	4
5	43	71
58	238	12
3	219	75
207	242	91
106	203	76
17	213	91
9	72	74
147	208	71
14	35	60
86	213	47
14	38	21
110	211	10
4	201	76
85	240	75
169	208	71
29	44	5
204	239	73
75	210	94
222	223	19
7	116	12
30	104	93
31	132	6
77	190	41
71	82	30
80	106	71
47	152	3
51	219	43
124	192	42
76	81	84
178	230	36
63	231	61
65	191	75
89	135	3
221	236	44
106	151	19
65	149	56
120	125	46
55	236	91
102	166	1
56	214	64
109	171	9
8	94	45
81	107	29
82	85	78
4	158	95
79	212	53
33	185	96
3	24	47
144	244	14
212	213	60
149	219	24
35	98	45
79	118	26
149	155	81
161	243	88
21	171	87
115	135	66
13	94	9
171	184	64
70	152	88
1	167	5
43	84	51
218	239	8
54	210	39
56	115	60
1	220	61
77	172	80
27	236	25
11	125	3
180	189	45
24	115	92
34	202	52
28	65	39
175	194	64
77	218	59
56	62	68
97	237	21
142	198	31
20	116	30
24	52	34
12	82	67
6	63	51
42	199	28
137	209	99
218	226	63
145	179	61
62	123	53
19	95	49
194	217	33
13	129	70
123	126	97
10	235	46
220	226	95
41	192	68
40	116	18
44	194	96
17	64	45
75	211	35
93	235	43
81	133	57
78	137	84
158	248	97
80	229	88
30	217	40
17	246	43
135	203	50
40	147	32
179	234	39
40	81	31
44	47	56
72	86	1
11	46	9
72	77	95
72	115	10
70	153	57
115	176	49
40	209	59
33	145	56
76	143	33
1	156	85
148	250	43
7	70	56
10	36	44
61	120	11
67	119	45
82	159	65
99	238	11
225	243	29
9	40	93
49	203	3
64	73	42
24	27	31
50	207	10
143	174	43
17	228	65
212	234	42
124	195	56
17	185	33
29	240	49
9	178	74
29	121	66
80	112	57
9	20	99
45	65	78
62	198	81
66	208	37
106	110	35
10	163	62
51	103	7
109	243	74
64	176	80
31	124	59
158	220	6
103	247	75
38	58	49
180	239	98
37	200	56
46	163	64
21	60	17
2	13	24
41	246	29
69	132	38
85	185	98
37	117	57
210	226	98
101	172	79
187	193	64
10	58	14
78	161	87
61	226	73
11	78	46
145	167	99
137	194	85
243	247	97
196	199	29
143	144	27
118	146	36
61	77	37
31	161	48
188	231	7
3	195	19
75	131	38
85	178	52
57	202	45
100	238	8
56	236	100
222	249	65
149	238	79
161	166	98
32	76	92
152	245	51
111	248	23
177	231	33
131	177	71
129	228	82
70	235	54
14	194	90
15	115	88
44	67	61
190	240	52
19	87	65
70	238	5
75	110	27
215	228	7
152	166	7
53	97	17
93	114	9
99	218	28
29	210	20
113	193	21
165	205	31
147	157	20
80	250	28
205	223	77
227	245	78
105	249	40
38	214	12
170	224	50
181	214	48
34	62	14
54	155	36
65	75	94
16	232	83
36	196	96
36	168	70
73	171	94
114	204	52
78	104	33
83	164	18
29	100	5
88	130	18
31	173	60
33	83	98
142	164	7
12	77	83
117	143	75
25	120	65
11	156	24
58	177	85
133	236	63
165	243	77
105	183	13
54	233	54
56	173	18
11	137	48
128	224	52
32	247	94
60	231	47
57	81	44
117	169	3
29	143	62
2	41	57
117	186	13
90	225	22
33	105	47
178	203	5
137	175	15
30	114	3
54	100	67
111	245	64
89	162	99
6	194	97
130	245	33
153	248	36
35	90	16
115	161	79
151	240	89
23	63	38
118	150	41
125	192	75
3	242	14
134	179	62
5	190	30
21	149	10
203	229	17
232	233	3
198	203	34
43	164	44
128	212	23
106	231	38
57	98	19
84	106	65
84	105	50
120	249	81
35	158	75
85	115	22
31	119	96
82	173	6
65	154	46
132	221	59
13	76	49
97	218	44
28	55	12
181	202	80
49	91	64
118	128	12
54	81	99
107	122	7
4	99	95
116	193	96
33	150	66
197	218	34
21	234	24
166	180	24
22	47	63
185	213	99
62	107	12
3	55	62
168	199	76
20	152	96
38	239	20
38	151	2
28	198	56
70	173	17
66	114	3
40	216	89
103	176	15
29	235	2
27	222	66
51	59	37
64	230	45
39	118	52
19	221	64
88	244	68
22	107	90
109	128	7
33	197	48
14	21	99
37	215	49
216	219	64
13	50	34
178	242	6
8	162	49
56	177	77
120	248	54
32	217	65
36	80	94
84	190	49
34	190	22
124	237	71
185	249	72
74	216	26
178	211	45
88	247	50
64	193	90
99	183	38
60	189	15
202	232	10
66	191	88
155	159	10
10	140	75
58	172	13
42	161	89
20	29	35
133	171	92
79	183	96
136	224	41
76	153	15
32	233	73
6	136	33
43	62	15
59	108	67
42	137	55
66	210	93
103	179	93
75	237	55
189	219	87
28	208	10
168	205	9
69	165	99
138	147	73
91	139	53
213	224	39
80	217	83
162	206	91
120	235	3
47	230	80
6	153	30
51	114	62
20	156	45
27	225	46
38	113	85
156	236	51
25	129	2
18	148	60
97	235	42
32	109	46
152	247	12
191	234	87
146	195	1
28	178	98
6	120	35
59	136	17
81	124	18
54	209	92
12	135	59
60	81	16
94	199	50
66	228	98
61	114	9
122	182	55
10	38	25
3	176	21
152	214	57
124	157	86
37	84	58
171	228	60
47	178	77
22	182	15
144	226	32
68	243	20
25	188	91
151	218	32
51	217	49
75	89	69
15	209	9
69	116	31
159	168	65
124	194	5
142	163	31
220	238	12
62	193	75
4	166	73
21	67	50
20	149	8
1	223	96
96	243	41
84	101	22
74	212	73
26	191	27
166	178	85
186	202	21
1	199	37
119	137	41
36	99	35
212	216	84
144	202	21
138	217	76
5	224	1
53	223	86
85	234	62
64	219	50
110	216	86
73	206	18
27	41	23
121	229	14
32	48	32
81	87	37
120	216	86
127	244	16
76	100	84
73	86	53
73	183	27
1	187	1
125	160	53
5	111	14
2	27	58
76	192	72
52	81	86
62	140	99
13	14	76
70	224	58
96	200	75
230	249	47
89	147	41
58	207	93
29	211	64
84	137	85
95	199	61
126	184	69
54	203	7
36	81	10
64	192	34
103	210	59
27	33	29
95	116	68
130	201	30
156	204	54
186	225	33
54	79	84
98	166	13
39	119	97
146	168	5
139	143	31
46	233	36
191	237	47
21	61	36
128	246	53
64	226	59
96	205	74
200	213	51
65	217	1
13	29	79
64	161	47
13	192	11
155	246	42
131	246	65
193	199	37
92	186	21
19	248	21
49	88	18
110	220	29
180	198	44
132	155	50
72	205	43
22	163	40
202	235	31
9	132	2
129	156	61
133	192	56
30	164	7
21	185	59
40	235	75
202	230	20
104	238	58
81	183	29
17	36	53
44	246	82
5	184	10
17	169	46
36	176	84
143	178	29
124	202	95
23	139	75
101	229	40
86	191	39
68	121	19
165	215	23
86	163	16
129	201	79
59	149	63
100	164	73
133	219	67
32	56	57
12	155	93
22	248	36
59	242	91
194	216	100
22	69	40
33	52	62
55	185	78
172	195	33
69	218	63
30	70	38
69	71	82
98	199	50
23	227	81
6	144	83
70	109	62
87	187	97
52	132	8
73	204	57
17	218	17
219	233	11
68	120	29
134	151	66
29	219	72
134	221	65
3	52	41
130	237	66
93	157	81
230	250	88
11	65	53
28	94	9
140	154	17
121	186	64
141	199	17
142	149	56
82	242	48
40	43	31
160	177	85
7	205	9
124	203	25
172	202	89
42	151	28
102	158	88
55	143	64
190	220	51
132	135	94
33	178	82
24	108	91
87	109	16
124	127	22
150	166	82
137	181	52
80	160	40
20	209	4
30	54	40
173	226	97
146	180	76
71	224	37
66	133	17
179	239	90
196	229	61
104	173	63
165	178	94
113	161	78
78	114	61
85	220	8
3	215	27
13	107	13
120	231	23
179	201	78
55	95	78
169	226	35
54	178	90
66	168	12
95	98	39
16	245	92
173	190	56
41	237	57
106	171	91
53	202	61
38	205	85
98	119	96
103	170	91
29	47	92
94	125	9
44	236	13
30	249	39
225	228	57
187	240	93
90	245	56
145	223	63
34	134	88
17	49	42
66	155	68
132	248	3
88	191	33
205	236	17
140	162	52
44	231	40
189	245	29
102	107	59
99	144	34
84	110	91
19	147	17
62	117	13
42	66	23
106	249	69
32	95	31
49	112	76
37	236	76
3	16	28
6	206	6
172	184	58
7	41	11
133	224	27
66	94	43
139	222	13
109	213	83
92	176	78
160	199	16
75	191	4
96	118	36
86	151	50
12	102	84
54	168	63
119	218	71
149	223	48
23	247	10
148	194	8
40	106	97
125	201	89
101	198	53
206	244	47
96	196	38
71	104	47
94	223	77
60	115	30
83	120	70
106	175	24
138	197	49
48	108	64
30	128	69
35	144	75
54	132	83
11	141	86
123	140	98
70	75	94
4	179	93
122	188	27
4	237	53
65	234	10
6	193	19
38	112	10
126	194	3
48	83	70
80	172	43
118	235	54
58	230	77
36	48	41
42	177	2
22	236	5
56	137	44
120	191	88
63	85	3
60	90	52
125	227	27
58	133	20
116	156	7
8	73	12
63	153	72
103	238	54
11	84	8
196	204	81
118	145	27
56	225	20
59	155	93
71	243	44
90	153	29
7	76	59
95	113	64
180	192	20
79	167	26
74	102	70
25	133	29
39	245	17
42	203	49
21	48	39
92	207	27
159	238	16
7	18	47
53	73	15
107	145	94
41	224	97
38	129	46
8	125	52
101	241	55
77	192	100
91	134	69
62	131	75
16	100	71
168	216	70
58	78	32
31	181	88
89	196	17
53	194	70
13	118	27
4	24	5
220	223	95
84	173	41
104	227	77
137	142	57
62	202	66
107	228	85
90	130	24
33	95	54
102	153	49
101	110	54
176	205	75
174	213	34
146	219	29
92	163	90
8	229	30
26	141	87
5	73	46
32	93	83
40	57	68
110	201	37
79	85	37
143	165	10
141	243	93
54	92	63
64	167	100
175	205	7
141	172	26
86	99	24
27	124	27
5	216	70
43	152	38
168	235	6
41	203	40
44	227	35
66	109	49
154	199	33
15	129	47
109	170	32
53	231	82
85	133	8
14	29	44
107	159	73
8	25	26
152	246	83
112	130	27
167	194	79
42	164	16
69	198	75
61	147	36
118	243	82
102	193	1
197	237	85
28	111	16
147	178	13
53	216	58
34	231	37
149	239	24
60	178	100
77	137	97
86	241	17
142	238	51
91	156	73
27	197	66
100	166	72
171	221	58
71	156	41
15	54	90
147	223	46
90	198	43
146	163	61
32	174	62
24	175	44
84	91	38
114	184	16
23	184	98
115	190	93
60	149	49
27	64	55
24	188	47
1	39	13
193	201	26
27	62	40
97	150	62
72	181	68
37	229	30
119	169	68
18	95	36
91	197	78
78	177	56
50	233	73
124	148	39
107	153	82
82	201	19
54	80	90
140	247	20
18	158	69
116	163	50
90	173	83
49	73	12
71	236	95
43	227	82
26	120	10
3	80	92
94	189	36
199	223	9
88	168	88
10	203	59
40	187	33
113	121	95
138	235	16
108	226	41
151	172	5
56	175	91
121	213	54
13	70	42
41	52	7
35	206	66
99	193	27
57	96	97
19	62	45
16	40	82
125	214	18
16	238	23
17	77	68
148	173	52
124	216	25
221	225	75
58	185	8
37	96	6
97	170	26
107	217	34
95	171	76
5	160	48
8	36	80
23	79	13
93	125	1
88	209	7
50	189	31
228	247	57
33	242	11
74	127	25
77	81	2
20	195	98
172	176	25
146	210	58
31	104	99
174	185	79
33	69	92
23	152	10
40	152	34
4	212	43
233	234	26
63	90	46
16	53	49
140	231	79
10	75	25
111	239	10
104	224	90
171	244	46
133	197	69
74	90	30
8	170	13
81	177	22
22	229	12
8	141	79
37	156	56
79	240	52
25	172	89
48	208	61
3	81	93
16	230	33
31	54	100
21	106	35
58	149	27
62	239	91
94	190	43
93	121	81
21	139	22
105	119	54
102	217	53
197	207	1
76	187	92
6	191	11
167	207	81
98	171	35
82	113	45
199	247	11
21	138	48
186	188	42
182	183	24
24	172	88
25	212	95
108	130	8
114	233	56
52	156	15
152	241	26
103	214	67
54	193	94
