212	411	15
977	2539	12
85	637	2
391	1653	4
2077	2237	1
139	1493	50
78	1776	1
785	2002	23
1376	2375	38
159	1281	47
1610	2104	32
1138	2437	41
749	1489	11
2404	2587	1
2865	2962	39
898	2267	37
880	1462	32
497	1113	39
855	1017	27
1870	2895	9
1240	2882	22
2653	2659	23
1084	2157	47
1066	1202	3
111	650	3
1576	2714	48
1381	2979	48
1220	1224	5
1246	2055	38
1382	2496	34
188	2448	14
1831	1832	36
413	1856	43
509	1632	36
375	2653	25
1528	1715	42
1919	2496	23
759	2916	5
984	1152	13
506	618	48
306	2296	11
451	2012	12
1248	2282	12
1630	2897	20
1285	2172	37
1254	1582	37
1798	2988	50
654	1095	33
171	1953	9
142	1509	38
1760	1849	28
1637	1751	35
356	1211	7
788	2664	47
312	1653	34
294	456	39
356	1471	33
479	837	3
959	1157	32
598	2385	50
872	1338	40
21	1695	5
732	2386	29
1325	1982	46
286	1664	17
321	2167	7
1073	1246	23
1849	2593	43
203	1485	40
5	778	8
717	984	16
872	1000	21
1690	2563	34
1467	2454	9
656	2284	23
299	1202	9
21	291	9
1427	2853	5
218	2139	39
1576	2530	3
811	2667	47
1526	1621	22
1021	2158	39
2282	2452	7
1555	2646	20
677	2805	10
1217	2077	10
1732	1927	22
2526	2896	41
437	2895	44
295	2458	32
305	379	39
1265	2602	26
60	1100	17
957	1249	9
1644	2109	47
1272	2837	3
880	1226	10
11	840	47
1977	2563	39
1383	1523	9
584	657	31
322	2634	34
1694	1797	12
1349	2853	11
10	261	47
925	1111	1
117	1931	26
125	2856	24
285	1394	36
1339	1381	19
1246	1768	9
565	1032	24
1586	2877	46
1200	1807	29
497	1200	37
272	1338	15
650	1148	45
1571	2793	44
1491	1991	23
81	443	48
747	1133	39
1695	2055	32
457	2819	26
60	2513	9
77	2897	1
1392	1629	2
832	1478	2
567	1494	32
941	2256	6
309	2675	13
140	468	3
588	1291	23
286	2014	6
43	764	16
793	2097	16
1931	2035	20
333	2088	50
1379	1701	6
356	793	3
813	2539	45
1917	2878	16
1861	2102	11
1383	1762	38
766	1502	30
1226	1542	41
285	2972	31
1690	2391	40
1100	1227	49
80	462	16
1757	2104	4
394	1615	24
1840	2751	29
865	1856	18
284	382	44
10	2377	8
128	316	1
498	1586	30
2404	2617	28
2011	2932	4
2234	2335	9
140	278	13
1137	2381	1
117	501	24
1037	2601	2
1337	2376	10
517	674	7
1509	2011	47
460	2375	22
882	1473	34
697	1715	27
646	2072	21
2338	2452	14
2205	2880	22
555	1517	44
1379	2582	4
505	932	6
489	2470	37
863	2070	24
454	984	18
1057	1675	18
116	2344	17
919	1543	31
167	1764	40
962	2335	35
203	626	29
2677	2953	7
2748	2858	2
1010	1099	28
111	642	12
571	2513	9
193	2005	25
870	1797	15
1381	2104	14
1399	1661	30
428	479	42
1123	2837	10
483	1262	42
2112	2751	50
333	2089	31
1760	2427	12
417	550	21
1133	2268	36
2555	2865	10
472	1579	15
111	1571	34
728	1154	46
1799	2011	29
128	2011	28
2491	2962	27
1517	2897	11
1918	2670	18
723	2269	9
1604	2234	31
803	2744	29
936	2159	42
1695	2452	24
212	2078	33
811	1157	38
978	2916	2
336	1100	12
1157	1240	12
289	2284	22
1262	1763	14
324	1303	9
1123	2828	21
592	1376	26
60	1696	49
451	687	34
572	830	37
468	502	17
483	1589	7
1526	2081	41
1621	2409	4
92	2474	16
2589	2646	39
981	2088	45
130	1376	35
42	1849	36
1776	2281	35
2214	2933	47
2131	2257	24
921	1462	48
66	1049	24
648	2281	35
87	1339	27
5	1784	2
1964	2969	10
1326	1831	23
1137	1362	39
291	584	8
298	1652	1
188	1991	4
1477	2530	24
1917	2405	24
959	1576	38
2826	2875	19
309	429	14
182	1938	38
1120	2918	18
801	2557	13
1927	2939	19
2783	2856	24
2009	2426	8
1635	2402	17
1300	1381	10
2601	2910	37
337	1136	9
313	789	29
945	1582	28
957	2280	16
1912	1931	32
91	2422	44
1381	2141	10
499	2375	39
1582	2090	45
1690	2359	32
438	2964	18
816	2268	44
753	1325	27
634	1506	38
215	812	4
1185	1597	31
336	483	14
1668	2617	31
1555	2625	7
294	1840	30
375	2491	11
417	1908	19
372	555	2
843	945	48
501	2592	42
146	2873	50
2603	2878	32
289	2962	31
26	2040	21
191	1337	22
676	2452	3
1359	1670	12
1553	2653	10
1246	1637	31
958	1701	34
587	1483	29
1302	2634	30
704	2762	31
1509	2609	13
555	1456	26
148	517	16
1271	1982	40
43	1503	43
2376	2613	8
1237	1337	24
312	1732	18
2260	2677	36
125	484	23
1189	2766	41
40	936	21
1690	2568	30
782	1953	23
1037	2279	36
305	2858	31
977	1861	28
1579	2357	41
604	1957	27
1386	2167	8
5	681	3
272	1227	23
1067	2093	39
1393	1494	26
793	2279	15
2340	2478	10
1973	2854	24
1762	2011	4
687	1967	23
896	1269	32
2247	2359	39
1491	1621	2
2005	2677	46
95	2320	37
1708	2880	15
59	2701	6
1521	1953	23
499	1274	11
2139	2743	43
317	716	24
840	1760	27
485	498	49
40	443	2
2589	2952	27
42	2465	34
896	2171	42
746	1471	29
574	1896	46
66	1615	16
391	2247	18
1887	2609	35
314	747	40
628	762	14
207	309	4
874	1259	35
33	1842	20
977	2296	6
616	969	36
764	1832	19
316	325	21
1200	2646	25
509	793	44
1632	1671	14
1556	2426	24
139	2177	8
1503	1715	34
413	495	50
962	1660	20
1021	2777	15
646	1217	26
1066	2751	23
417	2109	19
565	1246	9
100	139	18
1653	2264	36
97	1714	35
2459	2988	45
1772	2441	29
1010	2000	4
417	1116	18
135	1515	40
811	2322	8
92	1910	38
1152	2320	10
1032	1980	37
1346	1701	9
1576	2450	27
402	1073	10
813	1984	8
188	1054	34
604	2214	9
1139	2878	32
647	2296	47
730	1426	17
314	2667	14
929	957	41
55	475	21
2002	2793	12
522	2516	24
1119	1714	32
1484	1840	27
1379	1394	50
324	2563	13
789	1000	13
2376	2902	26
635	1346	22
613	2484	29
1245	1915	48
484	716	8
59	1048	21
571	654	1
475	2541	28
2284	2979	24
1171	1742	20
613	1953	21
509	1143	45
191	1010	2
356	1610	22
1099	2660	17
875	1458	13
2107	2945	35
11	1660	25
830	1515	43
1645	1861	8
85	1383	15
33	111	13
1857	2018	2
146	1742	17
1503	2845	41
1506	2255	31
200	1669	13
868	921	48
100	302	45
2014	2950	12
291	2979	11
197	833	32
2047	2845	9
1245	2910	12
248	2267	41
803	1462	1
1152	1865	1
316	1517	32
1272	2157	5
1484	1856	46
1185	2972	9
531	1076	34
291	2988	17
668	2805	19
1339	1610	30
1136	1671	31
668	1185	21
84	718	29
2743	2887	37
59	278	24
278	2568	36
2404	2440	34
979	2389	27
687	2664	42
1870	2357	49
1608	2882	19
1287	1389	42
1349	2667	17
618	1484	7
191	558	9
828	1376	21
2247	2321	19
408	868	35
476	974	38
4	2694	48
317	1181	12
1124	1977	19
2682	2952	13
2262	2916	28
812	1694	32
479	2491	35
1706	2448	43
1318	2040	7
2171	2267	16
2470	2945	18
1488	1610	31
1862	2276	8
1627	2126	16
1973	2070	32
2055	2327	45
483	1326	36
85	1143	20
132	786	37
505	1272	38
816	2433	36
100	1538	45
941	1190	32
1376	2311	45
375	1671	2
142	1360	30
4	1954	11
299	2861	24
1207	2510	20
1473	2899	30
203	2375	9
1652	1768	26
413	704	46
1225	1615	16
844	2035	40
2126	2762	12
1082	1715	13
1062	2279	42
656	1065	3
391	1207	3
766	1190	28
1493	2452	40
389	407	16
1200	2264	26
587	648	10
1644	2895	32
452	1972	49
914	945	27
1381	2040	49
1481	1597	48
1271	2520	19
1481	2440	32
1675	1973	11
1222	1776	31
1323	1471	6
1105	1302	33
298	508	26
1604	2458	6
898	1233	20
1823	2901	29
117	974	13
161	2466	34
506	1120	22
295	2289	5
1291	2887	17
957	2357	11
66	1857	14
1890	2899	35
2389	2405	50
1454	1918	30
1305	2262	13
375	2458	15
101	1189	30
2391	2897	32
1049	2344	40
834	1912	37
1831	2701	43
844	1138	37
91	495	33
1578	2272	42
315	2529	1
2077	2097	8
1086	2880	4
451	1382	15
248	592	48
455	2332	14
953	2899	4
1265	1927	9
1237	2582	26
616	1381	33
277	1148	37
1010	1237	29
628	2055	35
305	1247	9
394	2865	35
918	1627	49
10	2805	16
1190	1896	17
475	2819	36
27	1344	47
502	2780	42
732	2653	9
451	1954	16
1653	1757	50
462	2682	2
1764	1982	37
1139	1938	18
139	786	13
604	1224	50
1556	2322	50
642	1473	36
2563	2601	30
750	2539	38
703	1481	11
1124	1760	38
1635	1938	27
132	1293	22
746	1764	41
1467	1517	47
614	642	43
2126	2828	23
2002	2890	39
508	2797	46
789	1501	1
1483	2386	46
2335	2934	15
1473	2342	12
567	1302	44
1509	2484	49
1222	2617	28
865	2234	46
289	1392	23
1386	1664	16
437	1190	9
984	1300	44
953	1578	38
845	1338	36
637	2131	38
1262	2845	23
1207	1701	14
1701	2952	33
962	1489	2
704	1953	16
1696	1797	32
110	453	36
2111	2631	27
193	2452	10
240	2339	14
811	1303	46
437	517	19
166	1776	6
941	2688	33
539	727	3
2280	2404	11
587	588	38
728	910	12
55	778	29
1338	2422	43
279	2797	25
411	1957	1
833	1708	12
453	1477	41
2076	2934	24
1610	2589	19
2502	2803	2
1200	2483	32
240	497	45
312	2133	40
614	2593	36
81	302	10
698	910	23
902	1509	41
295	417	29
87	979	16
1202	2617	3
2009	2256	11
128	1492	45
753	1210	16
837	1857	25
347	789	28
614	2391	40
1344	1594	32
43	1755	3
379	2089	24
5	1915	39
1607	2717	50
171	604	45
2389	2877	38
1189	2036	17
1249	1427	2
2093	2849	41
100	1488	25
787	1840	17
261	674	28
192	931	50
801	2698	24
1521	1973	31
1690	2902	12
1025	1426	6
587	1155	3
479	2484	19
240	1954	15
305	1189	7
2018	2856	25
4	2241	37
1117	2377	17
1054	1386	13
1350	1351	16
565	1503	18
1220	2288	33
610	1764	31
642	1054	43
1089	1768	34
1694	2629	30
1292	2887	16
261	2777	20
1261	2899	27
1554	2171	27
885	2321	4
77	626	49
1121	1247	50
1644	2234	17
213	648	38
299	2889	17
875	2143	6
499	1599	25
172	1143	9
1426	2089	17
737	2993	22
674	2172	8
704	1980	13
1137	2856	35
147	555	2
737	1823	42
148	2321	29
656	2259	50
771	2901	24
723	2780	1
2107	2952	19
738	2502	43
2563	2667	29
1908	2971	41
2500	2593	37
117	485	13
140	1802	28
1277	2603	12
422	1062	46
654	1671	20
1167	2701	32
1084	2603	36
1274	1557	37
650	674	6
117	1630	15
476	1982	37
100	738	9
438	2567	6
161	2971	32
918	1217	32
1753	2327	46
2422	2904	2
546	2826	13
1227	2853	19
1542	1646	50
865	2015	7
441	1457	18
657	1388	34
299	2144	42
366	1927	18
716	1454	5
149	1764	13
727	2166	32
778	863	25
574	2912	4
1271	1594	49
109	2783	6
1123	2087	41
984	2934	30
95	2409	12
546	1011	5
1095	1362	23
813	2789	22
6	506	41
2516	2880	47
109	2677	17
832	896	6
451	1850	43
1561	2589	46
1291	1753	20
95	2890	24
111	2165	20
286	2279	34
1542	2470	32
325	1227	25
1031	2805	37
1926	2634	10
2171	2897	35
495	703	41
45	2627	3
272	646	18
111	1546	30
814	2900	17
100	1138	49
1305	2138	27
1798	2670	8
922	1931	2
863	2010	31
42	2698	18
1323	2205	24
825	1787	15
1136	1526	12
109	2259	11
51	511	17
800	2262	9
1454	2901	11
84	738	26
1586	1840	46
1189	2316	16
1211	1689	12
1842	2218	7
1021	1071	2
2468	2880	2
1484	2988	43
753	1971	6
1768	2385	49
697	2148	4
1492	1964	20
786	2496	5
785	1111	45
1526	1915	34
557	1291	17
314	2040	30
2912	2972	50
1133	2972	18
147	2714	47
618	1154	22
1222	1323	46
958	978	30
845	1054	23
1836	2231	12
529	2441	4
1274	1840	23
657	2934	20
921	2945	44
289	569	18
919	2660	17
197	868	43
737	2112	31
978	1520	40
2377	2458	4
816	1493	33
1120	2014	32
320	408	7
489	2015	24
811	870	31
676	1382	14
812	1481	23
197	2979	12
717	1190	7
135	1071	15
757	2340	36
778	2751	40
2558	2701	26
215	1831	21
261	635	6
840	2214	39
200	1982	15
880	1037	44
747	1857	6
87	2529	5
2097	2895	45
392	2437	37
565	1285	22
454	915	34
1984	2577	14
200	1557	47
522	732	20
598	2282	44
1973	2563	37
936	2385	13
697	2470	16
1602	2714	38
26	1011	43
1248	1339	17
142	1321	10
1696	1919	6
778	2993	34
182	2849	23
2256	2856	47
304	515	36
437	1818	38
116	2488	24
1399	2018	14
2072	2972	4
140	1529	11
10	2089	31
855	2717	21
2093	2279	27
294	604	14
1748	2288	37
372	1701	15
882	2567	13
718	2402	7
868	1802	29
394	2409	7
161	2344	33
1454	1671	8
1011	2483	35
171	1100	28
150	2376	40
26	1896	13
305	2234	29
1247	1875	39
146	1957	7
2127	2969	37
320	1772	36
171	1424	12
95	765	36
979	2988	50
1473	1875	45
21	2391	21
1669	2402	2
125	801	31
529	1784	36
1011	1248	33
196	2895	33
1248	2620	27
788	1424	23
977	1862	29
1753	2259	27
172	1918	16
1399	1608	11
140	1760	24
865	1363	28
497	2365	46
145	2916	36
1076	2342	45
1528	1556	4
2269	2629	18
34	2675	47
1010	2582	34
509	1710	23
2177	2237	35
285	868	43
1285	1388	24
626	2231	25
898	1196	22
389	747	26
337	2653	8
91	1714	11
457	972	50
2510	2603	17
1380	1484	17
1582	2144	31
1245	1503	20
96	734	50
1578	1780	21
495	2988	26
703	1957	22
1557	1615	17
322	1543	37
11	2675	8
584	2901	38
1226	2492	29
240	2659	35
584	1319	39
1059	1501	48
567	2874	4
1898	2641	2
1454	1832	30
626	2427	42
182	984	32
882	1389	3
1670	2044	5
793	1503	22
1706	1848	3
1652	2659	5
2496	2889	35
717	2582	9
604	1861	50
2659	2875	18
681	1789	45
1021	2381	17
832	1300	15
2231	2559	38
764	2853	29
896	2289	38
80	1870	25
969	1975	18
945	2138	12
1054	2933	16
1382	2148	9
649	1189	18
915	2088	46
771	1637	7
734	1105	49
804	1416	8
149	2409	26
1699	2122	37
1049	2386	6
402	2264	31
128	2803	26
521	2141	5
289	375	2
618	1117	11
77	1607	30
1189	2283	23
1181	1494	4
786	2269	5
378	1823	27
1120	1669	21
200	1248	15
979	1167	32
1337	1346	1
718	2018	12
1473	2448	33
42	2167	28
455	2787	4
197	2072	9
1848	2278	40
1071	1706	5
2777	2819	32
2234	2385	26
2537	2620	43
319	2335	10
2035	2404	42
788	1037	28
1271	1630	23
104	279	12
571	1689	10
502	837	11
498	1062	7
1690	2404	32
1226	1394	8
291	1753	45
578	2964	9
562	2964	24
51	1225	22
366	2478	38
1376	2603	13
1471	1972	29
495	1492	33
485	2563	21
1142	2502	17
984	1553	3
1856	1931	31
1265	2272	4
1066	1394	17
637	2391	27
981	1350	44
1706	2659	29
668	1326	43
914	1139	38
212	1144	36
417	785	6
379	1695	20
1186	1972	21
78	2237	34
5	1157	10
407	408	10
972	2112	32
6	875	30
654	1049	49
1593	2613	38
479	1910	38
150	522	26
1528	1915	34
837	2450	40
